Bicycle_Type,Bicycle_Frame,Bicycle_Color,Bicycle_Make,Bicycle_Value,cluster
RACER,MEN'S,SILK,TREK,1600,cluster_39
HYBRID,MEN'S,GRAY,GIANT,1659,cluster_12
HYBRID,MEN'S,BLACK,TREK,500,cluster_17
RACER,MEN'S,WHITE,UNKNOWN,40,cluster_16
MOUNTAIN,UNISEX,GRAY,SUPERCYCLE,400,cluster_2
RACER,MEN'S,BLUE,ARGON,800,cluster_16
RACER,MEN'S,BLUE,OPUS,2000,cluster_39
HYBRID,WOMEN'S,RED,JAMIS,500,cluster_21
MOUNTAIN,UNISEX,GRAY,GIANT,1000,cluster_2
MOUNTAIN,WOMEN'S,BLACK,SCHWINN,5000,cluster_33
REGULAR,MEN'S,RED,SUPERCYCLE,109,cluster_29
MOUNTAIN,MEN'S,BLACK,NORCO,400,cluster_37
HYBRID,MEN'S,ORANGE,OPUS - FLUX 29,1000,cluster_30
HYBRID,WOMEN'S,SILK,GT,550,cluster_21
RACER,MEN'S,RED,MIYATA,150,cluster_16
MOUNTAIN,MEN'S,WHITE,BUSHTUKAH,900,cluster_28
HYBRID,WOMEN'S,BLUE,NORCO,311,cluster_21
HYBRID,WOMEN'S,WHITE,GT,650,cluster_21
HYBRID,UNISEX,WHITE,OPUS,600,cluster_25
HYBRID,MEN'S,BLUE,GIANT,900,cluster_35
HYBRID,MEN'S,BLACK,GIANT,500,cluster_17
MOUNTAIN,MEN'S,WHITE,CANNONDALE,4420,cluster_9
RACER,MEN'S,BLUE,KONA,1000,cluster_16
MOUNTAIN,MEN'S,BLACK,JAMIS,800,cluster_37
MOUNTAIN,UNISEX,WHITE,NORCO,200,cluster_2
RACER,UNISEX,BLUE,GIANT,300,cluster_27
HYBRID,UNISEX,BLACK,NORCO,1199,cluster_25
HYBRID,WOMEN'S,WHITE,DEVINCI,750,cluster_21
MOUNTAIN,MEN'S,BLUE,SCHWINN,200,cluster_7
MOUNTAIN,UNISEX,BLUE,BRODIE,2000,cluster_10
MOUNTAIN,MEN'S,WHITE,NORCO,500,cluster_28
MOUNTAIN,MEN'S,GREEN,JAMIS,600,cluster_8
TOURING,MEN'S,BLACK,EVERYDAY,300,cluster_5
MOUNTAIN,MEN'S,RED,SCHWINN,600,cluster_8
HYBRID,MEN'S,BLACK,GIANT,500,cluster_17
HYBRID,MEN'S,RED,N/A,250,cluster_30
MOUNTAIN,MEN'S,RED,TREK,950,cluster_8
BMX,MEN'S,BLACK,KINK,200,cluster_26
HYBRID,WOMEN'S,BLUE,EVERYDAY,300,cluster_21
MOUNTAIN,MEN'S,BLUE,DIAMONDBACK,350,cluster_7
TOURING,MEN'S,BLACK,MIELE,650,cluster_5
MOUNTAIN,MEN'S,BLUE,N/A,450,cluster_7
HYBRID,UNISEX,BLACK,RALEIGH,600,cluster_25
MOUNTAIN,MEN'S,BLACK,JAMIS,900,cluster_37
RACER,MEN'S,WHITE,BMC TIMEMACHINE,5500,cluster_33
REGULAR,MEN'S,GRAY,MARIN,1200,cluster_29
HYBRID,MEN'S,BLACK,CCM,400,cluster_31
HYBRID,UNISEX,WHITE,TREK,300,cluster_25
MOUNTAIN,MEN'S,GRAY,SCHWINN,300,cluster_12
HYBRID,MEN'S,BLACK,NORCO,450,cluster_31
MOUNTAIN,MEN'S,PURPLE,NORCO,800,cluster_8
HYBRID,MEN'S,GRAY,GIANT,500,cluster_12
HYBRID,MEN'S,BLACK,DIADORA,300,cluster_31
HYBRID,UNISEX,SILK,MARIN,600,cluster_25
RACER,WOMEN'S,BLACK,TREK,900,cluster_34
HYBRID,UNISEX,GRAY,INFINITY,250,cluster_25
MOUNTAIN,MEN'S,BLACK,IRON HORSE,800,cluster_37
MOUNTAIN,MEN'S,BLACK,DIADORA,301,cluster_37
RACER,MEN'S,RED,STEVENS,4000,cluster_9
REGULAR,MEN'S,GRAY,NORCO,700,cluster_29
MOUNTAIN,MEN'S,BLACK,ORBECA,900,cluster_37
HYBRID,WOMEN'S,RED,DEVINCI,640,cluster_21
HYBRID,MEN'S,BLUE,ROCKY MOUNTAIN,300,cluster_35
MOUNTAIN,MEN'S,BLUE,GIANT ESCAPE,800,cluster_7
HYBRID,MEN'S,BLUE,KUNSTADT,75,cluster_35
MOUNTAIN,MEN'S,ORANGE,GARY FISHER,2100,cluster_14
MOUNTAIN,WOMEN'S,WHITE,GT,500,cluster_28
OTHER,WOMEN'S,BLUE,VELOSPORT,600,cluster_15
MOUNTAIN,MEN'S,BLACK,CCM SUPERCYCLE,200,cluster_37
HYBRID,UNISEX,GRAY,SPECIALIZED,250,cluster_25
REGULAR,WOMEN'S,GREEN,SEKINE,100,cluster_38
RACER,MEN'S,BLUE,SUPERCYCLE,450,cluster_16
REGULAR,MEN'S,GREEN,SEKINE,100,cluster_29
MOUNTAIN,MEN'S,GOLDEN,DIAMOND BACK,750,cluster_8
HYBRID,MEN'S,GRAY,GT,685,cluster_12
MOUNTAIN,MEN'S,GREEN,UNKNOWN,80,cluster_8
MOUNTAIN,MEN'S,RED,REVELSTOKE,800,cluster_8
MOUNTAIN,WOMEN'S,WHITE,TREK,600,cluster_28
RACER,MEN'S,BLACK,GT,1000,cluster_16
TOURING,MEN'S,BLACK,GIANT 21-SPEED,1600,cluster_39
REGULAR,UNISEX,BLUE,RALEIGH,120,cluster_6
MOUNTAIN,UNISEX,GREEN,UNKNOWN,400,cluster_23
MOUNTAIN,MEN'S,GREEN,JAMIS,500,cluster_8
REGULAR,UNISEX,RED,MEC,2200,cluster_10
HYBRID,MEN'S,RED,KUNSTADT,300,cluster_30
MOUNTAIN,WOMEN'S,BLUE,MINE,200,cluster_11
RACER,MEN'S,ORANGE,MEC,1700,cluster_39
HYBRID,UNISEX,BLACK,STEVENS,500,cluster_25
REGULAR,MEN'S,BLACK,SPECIALIZED,909,cluster_24
MOUNTAIN,UNISEX,BLUE,SUPERCYLCE,150,cluster_2
MOUNTAIN,MEN'S,BLUE,NORCO,200,cluster_7
HYBRID,UNISEX,BRONZE,TREK,900,cluster_25
REGULAR,UNISEX,GRAY,RALEIGH,400,cluster_6
RACER,MEN'S,GRAY,FELT,5500,cluster_33
HYBRID,MEN'S,TAN,INFINITY,300,cluster_30
REGULAR,UNISEX,BLUE,DEBUTANT,100,cluster_6
REGULAR,MEN'S,BLUE,KONA,500,cluster_29
REGULAR,WOMEN'S,GREEN,NORICA,600,cluster_38
MOUNTAIN,MEN'S,BLACK,UNKNOWN,800,cluster_37
MOUNTAIN,MEN'S,RED,UNKNOWN,800,cluster_8
REGULAR,WOMEN'S,WHITE,DA VINCI,500,cluster_38
MOUNTAIN,WOMEN'S,WHITE,SPECIALIZED,900,cluster_28
REGULAR,UNISEX,BLACK,PEUGEOT,120,cluster_6
RACER,UNISEX,BLACK,ECLIPSE,1500,cluster_27
MOUNTAIN,WOMEN'S,BLACK,N/A,300,cluster_11
HYBRID,MEN'S,BLACK,DIADORA,300,cluster_31
MOUNTAIN,MEN'S,BLUE,TREK,800,cluster_7
MOUNTAIN,MEN'S,GREEN,CCM,150,cluster_8
MOUNTAIN,WOMEN'S,RED,SUPERCYCLE,150,cluster_20
HYBRID,MEN'S,BLUE,DIAMONDBACK,600,cluster_35
MOUNTAIN,WOMEN'S,WHITE,CCM,400,cluster_28
OTHER,MEN'S,BLACK,KONA,800,cluster_5
MOUNTAIN,WOMEN'S,RED,UNKNOWN,400,cluster_20
MOUNTAIN,MEN'S,BLUE,TREK,800,cluster_7
MOUNTAIN,UNISEX,GREEN,ROCKY MOUNTAIN,500,cluster_23
HYBRID,WOMEN'S,PURPLE,N/A,350,cluster_21
TOURING,MEN'S,BLUE,LINUS,700,cluster_22
HYBRID,UNISEX,BLACK,CANNONDALE,675,cluster_25
MOUNTAIN,UNISEX,BLACK,GIANT,700,cluster_13
MOUNTAIN,MEN'S,BLUE,SCHWINN,400,cluster_7
MOUNTAIN,UNISEX,TURQUOISE,SUPERCYCLE,170,cluster_2
HYBRID,UNISEX,BLUE,SHIMANO,250,cluster_25
HYBRID,MEN'S,BLACK,KONA,500,cluster_31
HYBRID,MEN'S,BLACK,CCM,430,cluster_31
RACER,WOMEN'S,RED,OPUS,1000,cluster_34
MOUNTAIN,MEN'S,SILK,N/A,50,cluster_8
MOUNTAIN,MEN'S,YELLOW,N/A,300,cluster_8
MOUNTAIN,MEN'S,BLACK,GT,512,cluster_37
MOUNTAIN,MEN'S,BLACK,BRODIE,3700,cluster_9
HYBRID,MEN'S,BLUE,NEXT,150,cluster_35
MOUNTAIN,CHILD'S,YELLOW,SUPERCYCLE,75,cluster_20
MOUNTAIN,MEN'S,BLACK,SPECIALIZED,600,cluster_37
RACER,MEN'S,BLUE,SPECIALIZED,750,cluster_16
HYBRID,CHILD'S,GREEN,SUPERCYCLE,125,cluster_30
OTHER,MEN'S,SILK,SCHWINN,250,cluster_5
RACER,MEN'S,WHITE,GIANT,1200,cluster_16
HYBRID,WOMEN'S,GRAY,NORCO,500,cluster_21
RACER,UNISEX,BLUE,TREK,2000,cluster_10
TOURING,WOMEN'S,WHITE,NORCO,300,cluster_18
HYBRID,UNISEX,WHITE,UNKNOWN,300,cluster_25
OTHER,MEN'S,BLACK,SURLY,1500,cluster_5
MOUNTAIN,MEN'S,BLACK,TREK,400,cluster_37
RACER,MEN'S,RED,MIYATA,100,cluster_16
MOUNTAIN,WOMEN'S,PINK,SUPERCYCLE,100,cluster_11
HYBRID,MEN'S,RED,BRIDGEMOUNT,500,cluster_30
RACER,UNISEX,RED,SPECIALIZED,3000,cluster_10
HYBRID,UNISEX,ORANGE,GIANT,700,cluster_25
HYBRID,MEN'S,WHITE,CCM,500,cluster_3
HYBRID,WOMEN'S,BLACK,STEVENS,1000,cluster_0
MOUNTAIN,MEN'S,GREEN,TREK,850,cluster_8
HYBRID,UNISEX,PURPLE,N/A,600,cluster_25
RACER,MEN'S,RED,KHS,1500,cluster_16
HYBRID,WOMEN'S,BLACK,SPECIALIZED,800,cluster_0
HYBRID,MEN'S,BLACK,URBAN,500,cluster_31
MOUNTAIN,MEN'S,RED,SPECIALIZED,700,cluster_8
HYBRID,UNISEX,BLUE,PEUGEOT,100,cluster_25
HYBRID,WOMEN'S,BLUE,GIANT,500,cluster_21
HYBRID,MEN'S,BLACK,EVERYDAY,250,cluster_31
HYBRID,MEN'S,BLACK,TREK,707,cluster_17
MOUNTAIN,MEN'S,BLACK,ROCKY MOUNTAIN,750,cluster_37
REGULAR,MEN'S,BLACK,MANGO,700,cluster_24
MOUNTAIN,MEN'S,BLACK,N/A,250,cluster_37
TOURING,MEN'S,RED,UNKNOWN,259,cluster_22
OTHER,MEN'S,WHITE,EMOTION,3000,cluster_36
HYBRID,MEN'S,BLACK,GIANT,600,cluster_17
HYBRID,MEN'S,YELLOW,GIANT,500,cluster_30
REGULAR,WOMEN'S,GRAY,CARRERA,200,cluster_38
OTHER,MEN'S,GREEN,DIADORA,300,cluster_5
RACER,WOMEN'S,PURPLE,FIORI,350,cluster_18
MOUNTAIN,UNISEX,RED,SUPERCYCLE,200,cluster_2
MOUNTAIN,UNISEX,SILK,NORCO,50,cluster_2
MOUNTAIN,MEN'S,BLACK,CCM,700,cluster_37
MOUNTAIN,UNISEX,BLACK,CCM,620,cluster_13
HYBRID,UNISEX,BLACK,NORCO,150,cluster_25
MOUNTAIN,MEN'S,BLACK,ROCKY MOUNTAIN,680,cluster_37
HYBRID,MEN'S,RED,KONA,700,cluster_30
OTHER,MEN'S,BLACK,UNKNOWN,200,cluster_5
MOUNTAIN,MEN'S,BLUE,DIADORA,400,cluster_7
MOUNTAIN,WOMEN'S,GRAY,RALEIGH,40,cluster_11
HYBRID,WOMEN'S,BLUE,TREK,700,cluster_21
HYBRID,MEN'S,GRAY,LOUIS GARNEAU,500,cluster_12
MOUNTAIN,UNISEX,GRAY,CCM NITRO X,150,cluster_2
MOUNTAIN,MEN'S,GREEN,CCM,70,cluster_8
TOURING,WOMEN'S,BLUE,EVERYDAY,100,cluster_18
HYBRID,UNISEX,ORANGE,INDIE HYBRID,1000,cluster_25
HYBRID,MEN'S,BLACK,EVO,450,cluster_31
REGULAR,MEN'S,BLUE,BARLETTA,30,cluster_29
HYBRID,UNISEX,RED,KUNSTADT,300,cluster_25
HYBRID,MEN'S,RED,GTX2,600,cluster_30
RACER,WOMEN'S,BLUE,ECLIPSE,1500,cluster_34
HYBRID,MEN'S,BLACK,GIANT,1200,cluster_17
MOUNTAIN,WOMEN'S,BLACK,RALEIGH,78,cluster_11
TOURING,MEN'S,BROWN,CHINOOK,500,cluster_22
HYBRID,MEN'S,GRAY,BRODIE,600,cluster_12
REGULAR,WOMEN'S,GREEN,PEUGEOT,200,cluster_38
MOUNTAIN,MEN'S,WHITE,SCOTT,1500,cluster_14
RACER,MEN'S,WHITE,RIDLEY,1200,cluster_16
MOUNTAIN,MEN'S,BLUE,KHS,1200,cluster_7
HYBRID,MEN'S,GREEN,GT,588,cluster_30
OTHER,WOMEN'S,PURPLE,REEBOK,200,cluster_15
HYBRID,WOMEN'S,WHITE,KUNDSTADT,600,cluster_21
HYBRID,MEN'S,BLACK,GIANT,500,cluster_17
HYBRID,MEN'S,BLUE,DIAMONDBACK,1000,cluster_35
REGULAR,WOMEN'S,GRAY,INFINITY,1000,cluster_38
HYBRID,WOMEN'S,BLUE,UNKOWN,100,cluster_21
HYBRID,MEN'S,BLACK,TREK,250,cluster_17
HYBRID,MEN'S,BLACK,TREK,500,cluster_17
HYBRID,MEN'S,BLUE,KONA,1000,cluster_35
REGULAR,UNISEX,BROWN,UNKNOWN,250,cluster_6
RACER,UNISEX,ORANGE,GIANT,1000,cluster_27
MOUNTAIN,MEN'S,WHITE,SPECIALIZED,2300,cluster_14
TOURING,MEN'S,BLUE,ARGON18,2100,cluster_39
MOUNTAIN,MEN'S,GRAY,ECLIPSE,500,cluster_12
OTHER,MEN'S,GRAY,UNKNOWN,610,cluster_12
OTHER,UNISEX,BLACK,CCM,200,cluster_32
MOUNTAIN,UNISEX,RED,GIANT,400,cluster_2
MOUNTAIN,CHILD'S,BLACK,TOYS R US,804,cluster_13
MOUNTAIN,MEN'S,BLUE,TOYS R US,800,cluster_7
MOUNTAIN,UNISEX,GRAY,CCM,250,cluster_2
REGULAR,MEN'S,SILK,SUPERCYCLE,100,cluster_29
HYBRID,MEN'S,BLACK,MIELE,600,cluster_31
HYBRID,WOMEN'S,MAROON,UNKNOWN,100,cluster_21
RACER,MEN'S,SILK,MIELE,250,cluster_16
BMX,CHILD'S,BLACK,DK,300,cluster_26
MOUNTAIN,UNISEX,BLACK,GIANT,400,cluster_13
MOUNTAIN,UNISEX,BLACK,SCHWINN,2500,cluster_10
MOUNTAIN,MEN'S,GREEN,NORCO,600,cluster_8
MOUNTAIN,MEN'S,RED,SPECIALIZED,1000,cluster_8
HYBRID,MEN'S,BLACK,CUSTOM BUILT,500,cluster_31
MOUNTAIN,MEN'S,BLACK,DIADORA,1500,cluster_14
HYBRID,UNISEX,SILK,ROCKY MOUNTAIN,1100,cluster_25
MOUNTAIN,MEN'S,BLACK,STEVENS,850,cluster_37
MOUNTAIN,MEN'S,BLACK,CCM,1000,cluster_37
TOURING,MEN'S,BLUE,STEVENS,500,cluster_22
BMX,MEN'S,BLUE,GT BICYLES,375,cluster_26
HYBRID,MEN'S,GRAY,GIANT,850,cluster_12
REGULAR,MEN'S,RED,UNKNOWN,100,cluster_29
HYBRID,MEN'S,SILK,MEC,1300,cluster_30
HYBRID,MEN'S,BLACK,KHS,830,cluster_31
MOUNTAIN,UNISEX,GRAY,MARIN,1203,cluster_2
HYBRID,MEN'S,BLACK,TREK,700,cluster_17
TOURING,MEN'S,BLACK,GIANT,500,cluster_5
TOURING,MEN'S,BLACK,TREK,1400,cluster_39
MOUNTAIN,CHILD'S,BLUE,MONGOOSE,149,cluster_7
HYBRID,MEN'S,BLUE,STEVENS,200,cluster_35
HYBRID,WOMEN'S,BLACK,GIANT,700,cluster_0
MOUNTAIN,MEN'S,BLACK,NORCO,200,cluster_37
HYBRID,MEN'S,WHITE,MIELE,300,cluster_3
MOUNTAIN,MEN'S,WHITE,ROCKY MOUNTAIN,800,cluster_28
MOUNTAIN,MEN'S,BLACK,TREK,400,cluster_37
HYBRID,WOMEN'S,BLACK,MARIN,600,cluster_0
MOUNTAIN,CHILD'S,BLUE,SUPERCYCLE,250,cluster_7
RACER,WOMEN'S,PURPLE,JAMIS,1200,cluster_34
MOUNTAIN,MEN'S,RED,GT,900,cluster_8
MOUNTAIN,MEN'S,TURQUOISE,DE VINCI,4000,cluster_9
HYBRID,UNISEX,WHITE,TREK,800,cluster_25
MOUNTAIN,MEN'S,BLACK,CCM,200,cluster_37
HYBRID,MEN'S,BLACK,TREK,550,cluster_17
HYBRID,UNISEX,MAROON,DIAMOND BACK,1500,cluster_25
MOUNTAIN,MEN'S,SILK,CCM,75,cluster_8
MOUNTAIN,MEN'S,BROWN,ROCKY 15,800,cluster_8
OTHER,MEN'S,BLACK,FOCUS,2000,cluster_39
MOUNTAIN,MEN'S,BRONZE,SPECIALIZED,400,cluster_8
MOUNTAIN,MEN'S,BLUE,GT,600,cluster_7
MOUNTAIN,UNISEX,GRAY,GIANT,1000,cluster_2
MOUNTAIN,MEN'S,GREEN,TREK,200,cluster_8
TOURING,WOMEN'S,GREEN,ELECTRA,730,cluster_18
OTHER,UNISEX,RED,UNKNOWN,500,cluster_32
HYBRID,UNISEX,BLUE,NORCO,500,cluster_25
MOUNTAIN,MEN'S,WHITE,CANNONDALE,1000,cluster_28
MOUNTAIN,MEN'S,BLACK,TREK,500,cluster_37
OTHER,MEN'S,GOLDEN,SCHWINN,380,cluster_5
HYBRID,MEN'S,GRAY,GT,550,cluster_12
MOUNTAIN,MEN'S,BLACK,TREK,700,cluster_37
OTHER,MEN'S,BLACK,SEKINE,150,cluster_5
MOUNTAIN,MEN'S,GREEN,VENTURE,100,cluster_8
OTHER,UNISEX,GREEN,KONA,1800,cluster_10
MOUNTAIN,MEN'S,BLACK,KHS,600,cluster_37
RACER,UNISEX,BLACK,GARNEAU,1000,cluster_27
OTHER,MEN'S,BRONZE,OPUS,900,cluster_5
TOURING,WOMEN'S,ORANGE,BRODIE,1500,cluster_34
MOUNTAIN,MEN'S,BLACK,DIADORA,229,cluster_37
RACER,MEN'S,BLACK,ARGON,14500,cluster_19
OTHER,MEN'S,BLACK,UNBRANDED,500,cluster_5
REGULAR,MEN'S,GRAY,GIANT,500,cluster_29
MOUNTAIN,MEN'S,RED,ROCKY MOUNTAIN,800,cluster_8
MOUNTAIN,MEN'S,WHITE,ROCKY MOUNTAIN,500,cluster_28
RACER,MEN'S,BLACK,ECLIPSE,6000,cluster_33
MOUNTAIN,MEN'S,BLACK,GT,300,cluster_37
HYBRID,MEN'S,BLUE,MOTOBECANE,500,cluster_35
TOURING,MEN'S,GRAY,GT,550,cluster_12
OTHER,MEN'S,BLACK,GIANT,1599,cluster_5
HYBRID,MEN'S,BLUE,GT,200,cluster_35
OTHER,WOMEN'S,BROWN,NORCO,300,cluster_15
BMX,MEN'S,BROWN,GT,300,cluster_26
HYBRID,UNISEX,GRAY,DEVINCI,700,cluster_25
MOUNTAIN,MEN'S,RED,SPECIALIZED - E,1700,cluster_14
MOUNTAIN,MEN'S,BLUE,GIANT,400,cluster_7
MOUNTAIN,UNISEX,GRAY,IRON HORSE,500,cluster_2
RACER,MEN'S,WHITE,TOTO,500,cluster_16
HYBRID,MEN'S,BLACK,GIANT,700,cluster_17
HYBRID,MEN'S,BLACK,TREK,799,cluster_17
MOUNTAIN,UNISEX,BLUE,NORTHROCK,500,cluster_2
HYBRID,UNISEX,GRAY,GIANT,1000,cluster_25
HYBRID,MEN'S,SILK,GIANT,749,cluster_30
REGULAR,UNISEX,BLACK,NORCO,1000,cluster_6
MOUNTAIN,UNISEX,WHITE,BENELLI,2000,cluster_10
MOUNTAIN,MEN'S,BLACK,UNKNOWN,350,cluster_37
MOUNTAIN,MEN'S,BLACK,GT,400,cluster_37
MOUNTAIN,MEN'S,ORANGE,LITHIUM,800,cluster_8
REGULAR,UNISEX,BLACK,NORCO,625,cluster_6
HYBRID,MEN'S,BLACK,NORCO,1000,cluster_31
HYBRID,MEN'S,BLACK,TREK,900,cluster_17
HYBRID,WOMEN'S,PURPLE,RALEIGH,800,cluster_21
MOUNTAIN,MEN'S,ORANGE,SUPERCYCLE,150,cluster_8
HYBRID,UNISEX,GRAY,SCOTT,1300,cluster_25
HYBRID,MEN'S,GREEN,ECO-VELO,200,cluster_30
HYBRID,WOMEN'S,BLACK,SCOTT (LOGOS GO,1000,cluster_0
MOUNTAIN,MEN'S,BLUE,TREK,400,cluster_7
MOUNTAIN,WOMEN'S,BLACK,MCKINLEY,75,cluster_11
OTHER,MEN'S,BLACK,MOOSE BICYCLE,1400,cluster_5
RACER,WOMEN'S,RED,ROCKY ROAD,700,cluster_18
HYBRID,WOMEN'S,WHITE,SCHWINN,400,cluster_21
MOUNTAIN,MEN'S,ORANGE,ROCKY MOUNTAIN,450,cluster_8
OTHER,MEN'S,BLACK,SONDORS ORIGINA,1300,cluster_5
HYBRID,UNISEX,BLUE,TEMPEST,60,cluster_25
HYBRID,MEN'S,BROWN,KONA,500,cluster_30
MOUNTAIN,MEN'S,GREEN,UNKNOWN,75,cluster_8
HYBRID,MEN'S,GRAY,GIANT,600,cluster_12
MOUNTAIN,MEN'S,WHITE,SCHWINN,350,cluster_28
REGULAR,MEN'S,BLACK,N/A,800,cluster_24
REGULAR,MEN'S,BLUE,UNKNOWN,1000,cluster_29
RACER,MEN'S,WHITE,SCHWINN,550,cluster_16
TOURING,MEN'S,BLUE,RALEIGH,400,cluster_22
MOUNTAIN,CHILD'S,BLUE,SUPER CYCLE,140,cluster_7
TOURING,MEN'S,GRAY,MIKADO,600,cluster_12
MOUNTAIN,CHILD'S,GRAY,UNKOWN,180,cluster_20
HYBRID,MEN'S,SILK,SUPERCYCLE,100,cluster_30
HYBRID,MEN'S,BLACK,TREK,500,cluster_17
MOUNTAIN,MEN'S,BLUE,KONA,1000,cluster_7
RACER,MEN'S,BLUE,FUJI,1400,cluster_16
MOUNTAIN,MEN'S,GREEN,KONA,1000,cluster_8
REGULAR,WOMEN'S,TURQUOISE,GIANT,1200,cluster_38
MOUNTAIN,MEN'S,YELLOW,FUJI,300,cluster_8
TOURING,MEN'S,GREEN,JAMIS,900,cluster_22
MOUNTAIN,UNISEX,GRAY,MARIN,200,cluster_2
RACER,MEN'S,ORANGE,CCM,120,cluster_16
HYBRID,UNISEX,BLACK,N/A,125,cluster_25
BMX,CHILD'S,BLACK,HARO,200,cluster_26
RACER,MEN'S,WHITE,GIORDANO,250,cluster_16
HYBRID,WOMEN'S,RED,KUNDSTADT SPORT,500,cluster_21
HYBRID,MEN'S,BLACK,SPECIALIZED,949,cluster_17
MOUNTAIN,MEN'S,BLACK,NORCO,50,cluster_37
HYBRID,MEN'S,BLACK,STEVENS,709,cluster_31
MOUNTAIN,UNISEX,BLUE,SPECIALIZED,350,cluster_2
MOUNTAIN,MEN'S,BLUE,SUPERCYCLE,50,cluster_7
MOUNTAIN,MEN'S,BLUE,EXPLOSIVE,800,cluster_7
TOURING,MEN'S,WHITE,SCHWINN,600,cluster_3
TOURING,MEN'S,WHITE,SCHWIN,600,cluster_3
MOUNTAIN,UNISEX,WHITE,CCM,200,cluster_2
MOUNTAIN,UNISEX,BLACK,TREK,3309,cluster_9
MOUNTAIN,UNISEX,BLACK,MOTOBECANE,2311,cluster_10
MOUNTAIN,MEN'S,BLACK,UNKNOWN,250,cluster_37
MOUNTAIN,MEN'S,ORANGE,PEGEAU,800,cluster_8
MOUNTAIN,MEN'S,GREEN,SUPERCYCLE,800,cluster_8
TOURING,MEN'S,GREEN,SALSA,1800,cluster_39
HYBRID,MEN'S,BLACK,GT,500,cluster_31
OTHER,MEN'S,WHITE,MEC,1400,cluster_5
MOUNTAIN,MEN'S,BLACK,ZZZ,800,cluster_37
BMX,MEN'S,BLACK,TOTAL BMX (FRAM,3000,cluster_9
MOUNTAIN,WOMEN'S,SILK,MARIN,150,cluster_11
BMX,CHILD'S,ORANGE,BMX,100,cluster_26
MOUNTAIN,MEN'S,WHITE,CANNONDALE,1200,cluster_28
BMX,MEN'S,BLACK,FIT BENNY,600,cluster_26
HYBRID,MEN'S,BLACK,TREK,900,cluster_17
MOUNTAIN,MEN'S,BLUE,CCM,500,cluster_7
HYBRID,UNISEX,GRAY,KONA,350,cluster_25
HYBRID,WOMEN'S,WHITE,TREK,750,cluster_21
HYBRID,MEN'S,WHITE,MEC,800,cluster_3
OTHER,MEN'S,BLACK,700 CC KENT ROA,150,cluster_5
MOUNTAIN,WOMEN'S,MAROON,CCM,160,cluster_11
MOUNTAIN,WOMEN'S,BLACK,OZARK TRAIL,165,cluster_11
MOUNTAIN,MEN'S,RED,MEC,50,cluster_8
RACER,UNISEX,BLACK,ARGON 18,1200,cluster_27
HYBRID,MEN'S,BLACK,METROPOLITAN,100,cluster_31
HYBRID,MEN'S,GRAY,MEC,1900,cluster_39
REGULAR,MEN'S,GRAY,JAMIS,300,cluster_29
MOUNTAIN,MEN'S,SILK,NORCO,1100,cluster_8
MOUNTAIN,MEN'S,SILK,SUPERCYCLE,300,cluster_8
MOUNTAIN,MEN'S,WHITE,NAKAMURA,400,cluster_28
REGULAR,WOMEN'S,WHITE,TREK,1500,cluster_34
OTHER,MEN'S,BLACK,PURE FIX,450,cluster_5
MOUNTAIN,MEN'S,BLACK,NAKAMURA,180,cluster_37
HYBRID,MEN'S,BLACK,NAKARUMA,240,cluster_31
HYBRID,MEN'S,BLACK,CCM,500,cluster_31
HYBRID,MEN'S,BLACK,GIANT,100,cluster_31
BMX,UNISEX,BLACK,JUSTICE,600,cluster_26
MOUNTAIN,MEN'S,BLACK,CCM,200,cluster_37
REGULAR,UNISEX,BLUE,UNKNOWN,25,cluster_6
REGULAR,MEN'S,BLUE,SCHWINN,100,cluster_29
HYBRID,WOMEN'S,BLUE,GIANT,350,cluster_21
HYBRID,MEN'S,BROWN,GIANT,800,cluster_30
OTHER,MEN'S,BROWN,GIANT,500,cluster_5
MOUNTAIN,WOMEN'S,GRAY,RALEIGH,500,cluster_11
BMX,MEN'S,GREEN,UNKNOWN,200,cluster_26
REGULAR,UNISEX,BLACK,INFINITY,200,cluster_6
BMX,MEN'S,SILK,UNKNOWN,200,cluster_26
HYBRID,MEN'S,WHITE,DIAMONDBACK,300,cluster_3
HYBRID,MEN'S,BLACK,IRON HORSE,800,cluster_31
MOUNTAIN,MEN'S,BLACK,CCM,600,cluster_37
HYBRID,WOMEN'S,BLACK,GIANT,1000,cluster_0
HYBRID,MEN'S,BLACK,SEVEN PEAKS,700,cluster_31
HYBRID,MEN'S,BLUE,CCM,500,cluster_35
MOUNTAIN,UNISEX,GRAY,HUFFY,300,cluster_2
BMX,MEN'S,GRAY,BMX,250,cluster_26
RACER,UNISEX,RED,NISHIKI,175,cluster_27
REGULAR,WOMEN'S,YELLOW,TOWN N COUNTRY,100,cluster_38
HYBRID,UNISEX,BLUE,GIANT,599,cluster_25
BMX,CHILD'S,ORANGE,DIAMONDBACK,100,cluster_26
HYBRID,WOMEN'S,BLACK,NORCO,1000,cluster_0
HYBRID,MEN'S,BLACK,SUPERCYCLE,225,cluster_31
HYBRID,MEN'S,BLACK,GIANT,500,cluster_17
MOUNTAIN,UNISEX,BLACK,SUPERCYCLE,150,cluster_13
HYBRID,MEN'S,BLACK,BROOKLYN BICYCL,900,cluster_17
MOUNTAIN,CHILD'S,RED,UNKNOWN,300,cluster_20
TOURING,MEN'S,BLUE,SUPERCYCLE,300,cluster_22
HYBRID,MEN'S,BLACK,TREK,700,cluster_17
