X,Y,Year,Occurrence,Occurren_Day,Location_T,Bicycle_Status,Bicycle_Value,Bicycle_Make,Bicycle_Model,Bicycle_Type,Bicycle_Frame,Bicycle_Color,Ottawa_Neighboirhood,Month,string in numeric
-8425284.855,5684981.753,2021,2021/06/07 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,1000,GIANT LIV,ROVE 0 DISC,HYBRID,UNISEX,GRAY,Glebe - Dows Lake,June,Found
-8405153.695,5693551.34,2020,2020/08/31 00:00:00+00,Monday,BAR OR RESTAURANT,STOLEN,1400,GIANT,FATHOM 3 2019,MOUNTAIN,MEN'S,BLUE,Laurentian,August,Found
-8425861.602,5691565.631,2020,2020/07/06 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,N/A,UNKNOWN,N/A,OTHER,WOMEN'S,GRAY,Glebe - Dows Lake,July,Found
-8425108.253,5689793.482,2021,2021/06/05 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,110,CCM,XL,HYBRID,MEN'S,OTHER,Trend-Arlington,June,Found
-8427056.827,5684961.052,2020,2020/08/31 00:00:00+00,Monday,PRIVATE PROPERTY STRUCTURE,STOLEN,1097,TREK,7.4 FXWSDSTG,REGULAR,WOMEN'S,GRAY,Laurentian,August,Found
-8438426.133,5678282.701,2020,2020/07/09 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,150,RALEIGH,HPS?,MOUNTAIN,MEN'S,GRAY,Bayshore - Belltown,July,Found
-8422951.441,5692813.675,2021,2021/05/17 00:00:00+00,Tuesday,PARK,STOLEN,140,SUPERCYCLE,1800,MOUNTAIN,WOMEN'S,SILK,Rockcliffe Park,May,Found
-8427056.827,5684961.052,2020,2020/08/31 00:00:00+00,Monday,PRIVATE PROPERTY STRUCTURE,STOLEN,2000,TREK,FX SPORTS 4,REGULAR,MEN'S,GRAY,Playfair Park - Lynda Park - Guildwood Estates,August,Found
-8426469.028,5685728.479,2020,2020/07/01 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,500,SCHWINN,N/A,OTHER,WOMEN'S,PURPLE,Byward Market,July,Found
-8425269.739,5679855.51,2021,2021/06/04 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,600,CCM,WHITE W/ BLUE W,REGULAR,MEN'S, WHITE,Centrepointe,June,Found
-8434097.44,5680379.947,2020,2020/08/18 00:00:00+00,Monday,PARKING LOTS,STOLEN,500,NORTH ROCK,N/A,REGULAR,WOMEN'S,GRAY,Westboro,August,Found
-8426345.176,5689593.302,2020,2020/07/08 00:00:00+00,Thursday,PARKING LOTS,STOLEN,350,"RAB#	DF16",LIV ALIGHT 3 20,HYBRID,WOMEN'S,TRQ,Laurentian,July,Found
-8433423.183,5676108.25,2021,2021/06/06 00:00:00+00,Monday,TRANSIT BUS / BUS SHELTER,STOLEN,500,CCM,KROSSPORT,HYBRID,MEN'S,BLACK,Riverside Park,June,Found
-8405153.695,5693551.34,2020,2020/08/31 00:00:00+00,Monday,BAR OR RESTAURANT,STOLEN,400,TREK,4800,MOUNTAIN,MEN'S,GREEN,Orléans Village - Chateauneuf,August,Found
-8429355.6,5685902.485,2020,2020/07/08 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,140,NOT SURE/WALMAR,N/A,MOUNTAIN,UNISEX,BLACK,Byward Market,July,Found
-8434097.44,5680379.947,2020,2020/08/28 00:00:00+00,Monday,PARKING LOTS,STOLEN,300,NORCO,MONTEREY,OTHER,WOMEN'S,PINK,Centretown,August,Found
-8424520.617,5687268.686,2021,2021/06/05 00:00:00+00,Monday,"SINGLE HOME, HOUSE",RECOVERED,350,UNKNOWN,KRUZER,REGULAR,UNISEX,GRAY,Old Ottawa East,June,Found
-8437441.965,5678874.321,2020,2020/07/07 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,800,OPUS,N/A,REGULAR,WOMEN'S,BLUE,Britannia Village,July,Found
-8426231.89,5685644.599,2020,2020/08/09 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,600,URBAN SOUL,N/A,OTHER,UNISEX,BLACK,Briar Green - Leslie Park,August,Found
-8433423.183,5676108.25,2021,2021/06/06 00:00:00+00,Monday,TRANSIT BUS / BUS SHELTER,STOLEN,350,SUPERCYCLE SURG,2020,MOUNTAIN,MEN'S,GRAY,Centrepointe,June,Found
-8424977.036,5687156.02,2020,2020/07/07 00:00:00+00,Wednesday,DWELLING UNIT,STOLEN,500,TREK,N/A,REGULAR,UNISEX,BLUE,Centretown,July,Found
-8423034.028,5690333.128,2020,2020/06/08 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,300,KONA,N/A,REGULAR,UNISEX,BLACK,Glebe - Dows Lake,June,Found
-8418259.422,5684543.838,2021,2021/06/06 00:00:00+00,Monday,PARKING LOTS,STOLEN,800,MARIN,N/A,HYBRID,MEN'S,GRAY,Hawthorne Meadows - Sheffield Glen,June,Found
-8426023.188,5690065.407,2020,2020/06/29 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,350,MINELLI,N/A,HYBRID,WOMEN'S,BLUE,Centretown,June,Found
-8437526.891,5674675.833,2020,2020/08/30 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,800,CANONDALE,N/A,HYBRID,UNISEX,GRAY,Vanier North,August,Found
-8426469.863,5689787.258,2021,2021/06/05 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,50,UNKNOWN,N/A,REGULAR,UNISEX, LIGHT BLUE GREEN,Sandy Hill,June,Found
-8427097.21,5687636.899,2020,2020/07/07 00:00:00+00,Wednesday,DWELLING UNIT,STOLEN,350,REYNOLDS,531,OTHER,MEN'S,GOLDEN,Byward Market,July,Found
-8427506.832,5686991.832,2020,2020/08/29 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,1000,BIANCHI,910SF,MOUNTAIN,MEN'S,SILK,Centretown,August,Found
-8424369.459,5687726.593,2021,2021/06/06 00:00:00+00,Sunday,UNIVERSITIES / COLLEGES,STOLEN,500,DECATHLON,ROCKRIDER,MOUNTAIN,MEN'S, ORANGE GRAY,Sandy Hill,June,Found
-8426023.188,5690065.407,2020,2020/06/29 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,450,GT,2017,BMX,MEN'S,YELLOW,Hintonburg - Mechanicsville,June,Found
-8434694.046,5681895.099,2020,2020/08/23 00:00:00+00,Sunday,DWELLING UNIT,STOLEN,1300,CANNONDALE,IRONMAN,RACER,MEN'S,SILK,Laurentian,August,Found
-8424369.459,5687726.593,2021,2021/06/06 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",RECOVERED,400,EURO RIDER,F200,OTHER,MEN'S,YE LIGHT BLUE UE,Byward Market,June,Found
-8434697.329,5675018.235,2020,2020/07/05 00:00:00+00,Tuesday,BAR OR RESTAURANT,STOLEN,2099,TREK,N/A,RACER,MEN'S, WHITE,Centrepointe,July,Found
-8425361.546,5687530.969,2020,2020/08/14 00:00:00+00,Saturday,DWELLING UNIT,STOLEN,600,FUJI,ABSOLUTE 2.1,OTHER,MEN'S,BLACK,Civic Hospital-Central Park,August,Found
-8429174.574,5685743.214,2021,2021/06/04 00:00:00+00,Saturday,PRIVATE PROPERTY STRUCTURE,STOLEN,300,SCHWINN,HYDRA,HYBRID,MEN'S,BLACK,Brookside - Briarbrook - Morgan's Grant,June,Found
-8430467.636,5683216.872,2020,2020/08/28 00:00:00+00,Saturday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,750,UNKNOWN,N/A,OTHER,MEN'S,BLACK GRAY,Centretown,August,Found
-8434697.329,5675018.235,2020,2020/07/05 00:00:00+00,Tuesday,BAR OR RESTAURANT,STOLEN,150,SUPER CYCLE,N/A,HYBRID,MEN'S,BLACK,Centretown,July,Found
-8427258.276,5685873.332,2021,2021/06/05 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,N/A,NORTHROCK,XC29,HYBRID,MEN'S,BLUEGREEN,Hintonburg - Mechanicsville,June,Found
-8433295.677,5677769.472,2020,2020/08/20 00:00:00+00,Saturday,PARKING LOTS,STOLEN,475,SCHWINN,MERIDIAN,TRICYCLE,UNISEX,RED,Braemar Park - Bel Air Heights - Copeland Park,August,Found
-8447713.228,5664603.452,2020,2020/07/01 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,317,CCM,2019,MOUNTAIN,MEN'S,BLUE,Centrepointe,July,Found
-8451915.608,5676643.322,2021,2021/06/05 00:00:00+00,Saturday,PARKING LOTS,STOLEN,300,UNKNOWN,UNKNOWN,MOUNTAIN,MEN'S,YELLOW,Centretown,June,Found
-8424498.29,5691013.518,2020,2020/08/21 00:00:00+00,Friday,DWELLING UNIT,STOLEN,900,TREK,6700 WSD,HYBRID,WOMEN'S, WHITE,Lindenlea - New Edinburgh,August,Found
-8426486.167,5687149.869,2020,2020/07/07 00:00:00+00,Tuesday,CONVENIENCE STORES,STOLEN,150,SHWINN,APHRODITE,HYBRID,WOMEN'S,GRAY,Old Ottawa South,July,Found
-8424875.852,5689000.338,2021,2021/06/03 00:00:00+00,Friday,PRIVATE PROPERTY STRUCTURE,STOLEN,N/A,NAKA,ROYAL,HYBRID,MEN'S, DARK BLUE,Westboro,June,Found
-8418284.321,5694293.224,2020,2020/08/28 00:00:00+00,Friday,OPEN AREAS,STOLEN,1000,JAMIS,TRAIL X2,MOUNTAIN,MEN'S,BLUE,Borden Farm - Fisher Glen,August,Found
-8426202.146,5683117.963,2020,2020/07/06 00:00:00+00,Tuesday,DWELLING UNIT,STOLEN,560,SCHWINN,GTX - 2 700C,REGULAR,WOMEN'S,RED,Stittsville,July,Found
-8424875.852,5689000.338,2021,2021/06/03 00:00:00+00,Friday,PRIVATE PROPERTY STRUCTURE,STOLEN,N/A,KENT,N/A,REGULAR,MEN'S, ORANGE,Centretown,June,Found
-8429158.847,5677413.43,2020,2020/08/26 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,200,HARO,100.1,BMX,MEN'S,GRAY,Stittsville,August,Found
-8423115.466,5688648.208,2020,2020/07/06 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,2500,GIANT,TOUGHROAD,HYBRID,MEN'S,BLACK,Overbrook - McArthur,July,Found
-8424369.459,5687726.593,2021,2021/06/04 00:00:00+00,Friday,UNIVERSITIES / COLLEGES,STOLEN,700,DIAMONDBACK,OVERDRIVE,MOUNTAIN,MEN'S, WHITE,Westboro,June,Found
-8417329.08,5689600.5,2020,2020/08/28 00:00:00+00,Friday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,359,SUPERCYCLE,SURGE DUALSUSPE,MOUNTAIN,WOMEN'S,N/A,Wateridge Village,August,Found
-8425690.607,5687340.22,2020,2020/07/05 00:00:00+00,Monday,PARKING LOTS,STOLEN,800,DCO,X-ZONE 261,MOUNTAIN,MEN'S,BLACK,Centretown,July,Found
-8424498.29,5691013.518,2020,2020/08/21 00:00:00+00,Friday,DWELLING UNIT,STOLEN,450,NORTHROCK,N/A,HYBRID,MEN'S,SILK,Lindenlea - New Edinburgh,August,Found
-8425053.403,5687669.754,2021,2021/05/29 00:00:00+00,Friday,"SINGLE HOME, HOUSE",RECOVERED,800,REID,URBANX,HYBRID,UNISEX,BLACK,Old Ottawa South,May,Found
-8426546.885,5685335.468,2020,2020/07/03 00:00:00+00,Monday,PRIVATE PROPERTY STRUCTURE,STOLEN,340,KUNSTADT SPORTS,RAILAI 10 GLEBE,OTHER,WOMEN'S,BLACK,Glebe - Dows Lake,July,Found
-8452297.859,5663312.859,2020,2020/08/28 00:00:00+00,Friday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,350,N/A,N/A,MOUNTAIN,WOMEN'S,SILK,Carson Grove - Carson Meadows,August,Found
-8432004.062,5682609.724,2021,2021/05/31 00:00:00+00,Friday,PRIVATE PROPERTY STRUCTURE,STOLEN,630,TREK,BIK456140717,OTHER,MEN'S,BLACK,Sandy Hill,May,Found
-8426546.885,5685335.468,2020,2020/07/03 00:00:00+00,Monday,PRIVATE PROPERTY STRUCTURE,STOLEN,150,JAMIS,ALLEGRO 1.0,HYBRID,MEN'S,SILK,Glebe - Dows Lake,July,Found
-8426122.231,5689167.766,2020,2020/08/21 00:00:00+00,Thursday,PARKING LOTS,STOLEN,620,DEVINCI,2017 MILANO,HYBRID,MEN'S,BLACK,Byward Market,August,Found
-8432004.062,5682609.724,2021,2021/05/31 00:00:00+00,Friday,PRIVATE PROPERTY STRUCTURE,STOLEN,500,U/K,N/A,REGULAR,UNISEX,GREEN,Sandy Hill,May,Found
-8426756.844,5688108.746,2020,2020/07/04 00:00:00+00,Sunday,"STREETS, ROADS, HIGHWAYS",STOLEN,250,UNKNOWN,N/A,OTHER,UNISEX,BLACK GRAY,Centretown,July,Found
-8426122.231,5689167.766,2020,2020/08/21 00:00:00+00,Thursday,PARKING LOTS,STOLEN,1000,GT,AVALANCHE SPORT,MOUNTAIN,MEN'S,BLACK,Portobello South,August,Found
-8425050.005,5683176.202,2021,2021/06/03 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,650,NORCO,STORM,MOUNTAIN,CHILD'S,GREEN,Sandy Hill,June,Found
-8431667.424,5664106.596,2020,2020/07/04 00:00:00+00,Sunday,BAR OR RESTAURANT,STOLEN,400,NORTHROCK CTM,1361859 700C,MOUNTAIN,MEN'S,GRAY,Chapman Mills,July,Found
-8432456.014,5683736.371,2020,2020/08/26 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,3800,TREK,DOMANE,RACER,MEN'S,BLACK RED,Vanier South,August,Found
-8424977.036,5687156.02,2021,2021/04/10 00:00:00+00,Thursday,DWELLING UNIT,RECOVERED,550,DIADORA,MODENA,HYBRID,MEN'S,GRAY,Centretown,April,Found
-8432913.481,5666228.759,2020,2020/07/04 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,200,BMX,N/A,BMX,MEN'S,BLACK,Old Barrhaven West,July,Found
-8426185.515,5688198.397,2020,2020/08/19 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,300,GIANT,ALUXX SL 6000 S,RACER,UNISEX,BLUE,Byward Market,August,Found
-8424977.036,5687156.02,2021,2021/04/10 00:00:00+00,Thursday,DWELLING UNIT,STOLEN,550,DIADORA,MODENA,HYBRID,MEN'S,GRAY,Centretown,April,Found
-8424939.63,5684801.198,2020,2020/07/04 00:00:00+00,Saturday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,200,IRON HORSE,N/A,REGULAR,MEN'S,BLUE,Old Barrhaven West,July,Found
-8428326.947,5686825.648,2020,2020/08/27 00:00:00+00,Thursday,SUBWAY / SUBWAY STATION,STOLEN,300,MINELLI,N/A,HYBRID,MEN'S,BROWN,Centretown,August,Found
-8432913.481,5666228.759,2020,2020/07/04 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,200,CCM,N/A,REGULAR,CHILD'S,GREEN,Byward Market,July,Found
-8428326.947,5686825.648,2021,2021/06/02 00:00:00+00,Wednesday,TRANSIT BUS / BUS SHELTER,RECOVERED,N/A,GIAN,N/A,MOUNTAIN,MEN'S, WHITE BLUE,Lebreton Development,June,Found
-8426593.134,5686261.941,2020,2020/07/04 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",N/A,N/A,NA,N/A,N/A,N/A,N/A,Glebe - Dows Lake,July,Found
-8423492.487,5689749.763,2020,2020/08/27 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,N/A,UNKNOWN,N/A,MOUNTAIN,WOMEN'S,LIGHT GREEN WHITE,Westboro,August,Found
-8424369.459,5687726.593,2021,2021/06/02 00:00:00+00,Wednesday,UNIVERSITIES / COLLEGES,STOLEN,3500,GIAN,FASTROAD ADVANC,HYBRID,MEN'S,BLACK,Lebreton Development,June,Found
-8426453.135,5690224.465,2020,2020/07/03 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,630,SCHWINN,700 GTX2,HYBRID,WOMEN'S,PURPLE,Centretown,July,Found
-8402844.708,5693312.617,2020,2020/08/26 00:00:00+00,Thursday,PARKING LOTS,STOLEN,100,UNKNOWN,N/A,OTHER,MEN'S,N/A,Lebreton Development,August,Found
-8428326.947,5686825.648,2021,2021/06/02 00:00:00+00,Wednesday,TRANSIT BUS / BUS SHELTER,STOLEN,200,UNKNOWN,N/A,REGULAR,WOMEN'S,BLUE,Westboro,June,Found
-8424351.471,5682945.121,2020,2020/07/02 00:00:00+00,Friday,PARKING LOTS,STOLEN,350,GIANT,XTC 2,MOUNTAIN,MEN'S,BLACK,Billings Bridge - Alta Vista,July,Found
-8424369.459,5687726.593,2020,2020/08/26 00:00:00+00,Wednesday,SUBWAY / SUBWAY STATION,STOLEN,550,UNKNOWN,N/A,REGULAR,UNISEX,BLACK,Lowertown,August,Found
-8421942.137,5686414.04,2021,2021/05/25 00:00:00+00,Wednesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,399,SUPERCYCLE,KROSSROAD,HYBRID,MEN'S,BLUE,Glebe - Dows Lake,May,Found
-8421267.596,5688511.756,2020,2020/07/03 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,450,NORTHROCK,N/A,MOUNTAIN,MEN'S,BLACK,Billings Bridge - Alta Vista,July,Found
-8424136.987,5690068.344,2020,2020/08/25 00:00:00+00,Wednesday,DWELLING UNIT,STOLEN,475,SCHWINN,SCHWINN MERIDIA,TRICYCLE,MEN'S,BLUE,Old Ottawa East,August,Found
-8432549.564,5682694.534,2021,2021/06/01 00:00:00+00,Wednesday,DWELLING UNIT,STOLEN,300,SUPERCYCLE,N/A,HYBRID,WOMEN'S,GRAY,Westboro,June,Found
-8421267.596,5688511.756,2020,2020/07/03 00:00:00+00,Friday,"SINGLE HOME, HOUSE",STOLEN,1000,GIANT,TALON 3,MOUNTAIN,MEN'S,BLACK,Billings Bridge - Alta Vista,July,Found
-8424673.271,5686728.444,2020,2020/08/24 00:00:00+00,Wednesday,DWELLING UNIT,STOLEN,300,CRITICAL CYCLES,BEAUMONT,REGULAR,WOMEN'S,OTHER,Sandy Hill,August,Found
-8452151.157,5671250.773,2021,2021/06/01 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,100,N/A,N/A,REGULAR,MEN'S,GREEN,Riverview,June,Found
-8424351.471,5682945.121,2020,2020/07/02 00:00:00+00,Friday,PARKING LOTS,STOLEN,300,MIELE (PROCYCLE,N/A,HYBRID,MEN'S,GRAY,Billings Bridge - Alta Vista,July,Found
-8433147.647,5676256.785,2020,2020/08/23 00:00:00+00,Tuesday,UNIVERSITIES / COLLEGES,STOLEN,60,NAKAMURA,N/A,HYBRID,WOMEN'S,BLACK,Laurentian,August,Found
-8424351.471,5682945.121,2020,2020/07/02 00:00:00+00,Friday,PARKING LOTS,STOLEN,N/A,PONYCYCLE,N/A,OTHER,UNISEX,GRAY,Overbrook - McArthur,July,Found
-8437468.185,5678637.884,2021,2021/06/02 00:00:00+00,Wednesday,DWELLING UNIT,STOLEN,280,NORC,GROOVE,MOUNTAIN,CHILD'S,LIGHT GREEN,Britannia Village,June,Found
-8424351.471,5682945.121,2020,2020/07/02 00:00:00+00,Friday,PARKING LOTS,STOLEN,700,OPUS,ORPHEO 5,HYBRID,WOMEN'S,N/A,Overbrook - McArthur,July,Found
-8420206.457,5689306.865,2020,2020/08/25 00:00:00+00,Tuesday,PARKING LOTS,STOLEN,500,KUNSTADT,MINELLI 2020,HYBRID,UNISEX,BLACK,Cityview - Crestview - Meadowlands,August,Found
-8428326.947,5686825.648,2021,2021/06/02 00:00:00+00,Wednesday,TRANSIT BUS / BUS SHELTER,STOLEN,200,UNKNOWN,N/A,REGULAR,MEN'S,RED,Sandy Hill,June,Found
-8424351.471,5682945.121,2020,2020/07/02 00:00:00+00,Friday,PARKING LOTS,STOLEN,300,DIADORA,SAVONA,MOUNTAIN,WOMEN'S,RED,Billings Bridge - Alta Vista,July,Found
-8420232.49,5688537.82,2020,2020/08/25 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,500,NORTHROCK,CX 00,OTHER,UNISEX,BLACK,Overbrook - McArthur,August,Found
-8432549.564,5682694.534,2021,2021/06/01 00:00:00+00,Wednesday,DWELLING UNIT,STOLEN,500,ZYCLE FIX,N/A,RACER,MEN'S,RED,Old Ottawa East,June,Found
-8424911.074,5685579.052,2020,2020/06/30 00:00:00+00,Thursday,PARKING LOTS,STOLEN,700,TOWNIE,21D,REGULAR,MEN'S, WHITE,Glebe - Dows Lake,June,Found
-8420232.49,5688537.82,2020,2020/08/25 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,400,KHS,N/A,TOURING,MEN'S,GRAY,Overbrook - McArthur,August,Found
-8424061.21,5686585.83,2021,2021/05/20 00:00:00+00,Wednesday,DWELLING UNIT,STOLEN,200,GIANT,RINCON,MOUNTAIN,WOMEN'S,SILK,Kanata Lakes - Arcardia,May,Found
-8427842.923,5687307.498,2020,2020/07/02 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,520,TREK,FX1 (7.1),REGULAR,MEN'S, WHITE,Centretown,July,Found
-8434694.046,5681895.099,2020,2020/08/25 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,N/A,GIANT,N/A,MOUNTAIN,MEN'S,RED DARK BLACK,Overbrook - McArthur,August,Found
-8426759.867,5684651.357,2021,2021/05/29 00:00:00+00,Wednesday,PRIVATE PROPERTY STRUCTURE,STOLEN,900,GIANT,N/A,MOUNTAIN,MEN'S,SILK BLUE,Lebreton Development,May,Found
-8427842.923,5687307.498,2020,2020/07/02 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,550,RALEIGH,TRAILBLAZER,MOUNTAIN,MEN'S,N/A,Centretown,July,Found
-8430865.399,5684150.743,2020,2020/08/23 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,300,KONA,DEW PLUS,HYBRID,MEN'S,BLACK,Island Park - Wellington Village,August,Found
-8424289.01,5688793.078,2021,2021/05/29 00:00:00+00,Tuesday,PARKING LOTS,STOLEN,200,UNKNOWN,N/A,HYBRID,UNISEX,BLACK,Kanata Lakes - Arcardia,May,Found
-8425045.256,5690957.72,2020,2020/06/30 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,1500,SPECIALIZED,ALLEZ,HYBRID,UNISEX,GRAY,Lindenlea - New Edinburgh,June,Found
-8430865.399,5684150.743,2020,2020/08/23 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,400,KUNSTADT,N/A,MOUNTAIN,MEN'S,BLUE,Island Park - Wellington Village,August,Found
-8426220.668,5688881.378,2020,2020/07/01 00:00:00+00,Wednesday,OTHER COMMERCIAL / CORPORATE PLACES,N/A,N/A,NA,N/A,N/A,N/A,N/A,Byward Market,July,Found
-8425324.1,5685081.13,2020,2020/08/20 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,500,SCOTT,SPEEDSTER,REGULAR,MEN'S,GRAY,Glebe - Dows Lake,August,Found
-8424037.991,5685456.07,2021,2021/05/31 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,1400,KONA,N/A,OTHER,MEN'S,BLUEGRAY,Old Ottawa East,May,Found
-8428710.783,5686066.175,2020,2020/06/28 00:00:00+00,Tuesday,PARKING LOTS,STOLEN,500,SCHWINN,VOLARE,REGULAR,N/A, WHITE,Riverside Park,June,Found
-8427423.643,5687276.236,2020,2020/08/21 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,100,UNKNOWN,N/A,MOUNTAIN,WOMEN'S,RED,Centretown,August,Found
-8423817.007,5687099.883,2021,2021/05/29 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,N/A,UNKNOWN,N/A,REGULAR,UNISEX,PURPLE,Old Ottawa East,May,Found
-8425269.739,5679855.51,2020,2020/06/28 00:00:00+00,Tuesday,DWELLING UNIT,STOLEN,800,NORCO,STORM 2 2018,MOUNTAIN,MEN'S,BLACK,Riverside Park,June,Found
-8449059.344,5673240.586,2020,2020/08/22 00:00:00+00,Sunday,PARKING LOTS,RECOVERED,300,CAPIX,VILLAIN,BMX,CHILD'S,BLACK,Lindenlea - New Edinburgh,August,Found
-8422852.242,5686319.308,2021,2021/05/27 00:00:00+00,Tuesday,TRANSIT BUS / BUS SHELTER,STOLEN,250,CCM,ROAD BIKE,OTHER,MEN'S,RED,Sandy Hill,May,Found
-8428710.783,5686066.175,2020,2020/06/28 00:00:00+00,Tuesday,PARKING LOTS,STOLEN,600,GIANT,ESCAPE,REGULAR,UNISEX,BLACK,West Centretown,June,Found
-8424081.594,5690992.105,2020,2020/08/20 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,N/A,REID,CLASSIC,OTHER,WOMEN'S,BLACK,Beaverbrook,August,Found
-8450671.307,5671851.986,2021,2021/05/24 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,1000,GT,N/A,MOUNTAIN,MEN'S,YELLOW,East Industrial,May,Found
-8421173.277,5682753.627,2020,2020/06/27 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,300,TREK,FX 2,HYBRID,UNISEX,BLACK,West Centretown,June,Found
-8424428.472,5692046.085,2020,2020/08/21 00:00:00+00,Sunday,PRIVATE PROPERTY STRUCTURE,STOLEN,600,NORCO,MONTEREY,HYBRID,WOMEN'S,GRAY,Beaverbrook,August,Found
-8442217.362,5676692.552,2021,2021/05/30 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,600,DEVINCI,SAINT-TROPEZ,HYBRID,WOMEN'S, WHITE,Glebe - Dows Lake,May,Found
-8425269.739,5679855.51,2020,2020/06/28 00:00:00+00,Tuesday,DWELLING UNIT,STOLEN,237,HYPER,N/A,REGULAR,UNISEX,BLUE,Playfair Park - Lynda Park - Guildwood Estates,June,Found
-8449059.344,5673240.586,2020,2020/08/22 00:00:00+00,Sunday,PARKING LOTS,RECOVERED,250,BMX,N/A,BMX,CHILD'S,RED,Vanier North,August,Found
-8426604.175,5685437.342,2021,2021/05/30 00:00:00+00,Monday,"SINGLE HOME, HOUSE",RECOVERED,300,SPECIALIZED,CROSSROADS,HYBRID,UNISEX,BLACK,Carlington,May,Found
-8430567.417,5678848.339,2020,2020/06/28 00:00:00+00,Monday,BAR OR RESTAURANT,STOLEN,178,HYPER,BEAR MOUNTAIN,MOUNTAIN,UNISEX,BLACK,Overbrook - McArthur,June,Found
-8426708.879,5686063.334,2020,2020/08/22 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,500,MIYATA,SHREDDER,MOUNTAIN,MEN'S, WHITE,Vanier North,August,Found
-8423817.007,5687099.883,2021,2021/05/30 00:00:00+00,Monday,PRIVATE PROPERTY STRUCTURE,STOLEN,108,MOVELO ALGONQUI,"24"" BOYS STEEL",MOUNTAIN,MEN'S,BLACK,Carlington,May,Found
-8426708.879,5686063.334,2020,2020/08/22 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",FOUND,550,MARIN,FAIRFAX,HYBRID,MEN'S,BLACK,Vanier North,August,Found
