X,Y,Year,Occurrence,Occurren_Day,Location_T,Bicycle_Status,Bicycle_Value,Bicycle_Make,Bicycle_Type,Bicycle_Frame,Bicycle_Color,Ottawa_Neighboirhood,Month,Diff_Rep_Occu,Brand_Popularity,Range_Price,Weekend_or_WeekDay
-8433423.183,5676108.25,2018,2018/07/17 00:00:00+00,Tuesday,TRANSIT BUS / BUS SHELTER,STOLEN,640,MARLIN,HYBRID,MEN'S,BLACK,Kanata Lakes - Arcardia,July,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8425053.403,5687669.754,2018,2018/07/16 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,452,GT,HYBRID,MEN'S,BLACK,Centrepointe,July,0,Well-Known,LOW PRICE,Week_Day
-8425711.948,5688756.198,2018,2018/07/17 00:00:00+00,Tuesday,OPEN AREAS,STOLEN,500,GT,MOUNTAIN,UNISEX,BLUE,Sandy Hill,July,0,Well-Known,LOW PRICE,Week_Day
-8433423.183,5676108.25,2018,2018/07/17 00:00:00+00,Tuesday,TRANSIT BUS / BUS SHELTER,STOLEN,738,GIANT,MOUNTAIN,MEN'S,GRAY,Centrepointe,July,0,Well-Known,LOW PRICE,Week_Day
-8433960.832,5675736.87,2018,2018/06/10 00:00:00+00,Tuesday,PARKING LOTS,STOLEN,400,GIANT,HYBRID,MEN'S,GRAY,Kanata Lakes - Arcardia,June,14,Well-Known,VERY LOW PRICE,Week_Day
-8449739.716,5670836.328,2018,2018/07/16 00:00:00+00,Tuesday,TRANSIT BUS / BUS SHELTER,STOLEN,400,NORTHROCK,REGULAR,WOMEN'S,GRAY,Glebe - Dows Lake,July,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8443097.719,5667117.557,2018,2018/07/16 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,800,NORCO,HYBRID,UNISEX,GRAY,Centrepointe,July,14,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8425047.897,5689290.417,2018,2018/07/16 00:00:00+00,Tuesday,"STREETS, ROADS, HIGHWAYS",STOLEN,3500,DEVINCI,RACER,MEN'S,GRAY,West Centretown,July,0,FAIRLY RECOGNIZED,HIGH,Week_Day
-8449739.716,5670836.328,2018,2018/07/16 00:00:00+00,Tuesday,TRANSIT BUS / BUS SHELTER,STOLEN,1500,TREK,MOUNTAIN,UNISEX,GREEN,Bridlewood - Emerald Meadows,July,2,Well-Known,AFFORDABLE,Week_Day
-8428170.744,5685344.449,2018,2018/07/17 00:00:00+00,Tuesday,SCHOOLS DURING SUPERVISED ACTIVITY,STOLEN,550,GT,TOURING,MEN'S,BLACK,Centretown,July,1,Well-Known,LOW PRICE,Week_Day
-8425171.31,5684605.078,2018,2018/07/17 00:00:00+00,Tuesday,OPEN AREAS,STOLEN,150,CITROEN,RACER,MEN'S,TURQUOISE,Chapman Mills,July,8,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8424704.086,5689104.205,2018,2018/07/13 00:00:00+00,Monday,DWELLING UNIT,STOLEN,1900,TREK,TOURING,MEN'S,BLACK,Sandy Hill,July,2,Well-Known,AFFORDABLE,Week_Day
-8430030.221,5685713.415,2018,2018/07/10 00:00:00+00,Monday,PARKING LOTS,STOLEN,100,HUFFY,OTHER,MEN'S,BLACK,Hintonburg - Mechanicsville,July,0,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
-8425057.433,5685236.841,2018,2018/07/15 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,600,TREK,HYBRID,MEN'S,BLUE,Island Park - Wellington Village,July,0,Well-Known,LOW PRICE,Week_Day
-8425907.057,5689870.099,2018,2018/07/14 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",STOLEN,150,NAKAMURA,REGULAR,CHILD'S,WHITE,Centretown,July,4,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8425385.866,5687799.515,2018,2018/06/30 00:00:00+00,Sunday,PARKING LOTS,STOLEN,950,OPUS,TOURING,WOMEN'S,BLACK,Overbrook - McArthur,June,1,LESS-RECOGNIZED,LOW PRICE,Weekend
-8421561.818,5689482.602,2018,2018/07/12 00:00:00+00,Sunday,"STREETS, ROADS, HIGHWAYS",STOLEN,800,SPECIALIZED,HYBRID,MEN'S,BLACK,Centretown,July,1,Well-Known,LOW PRICE,Weekend
-8426167.077,5687626.163,2018,2018/07/01 00:00:00+00,Sunday,DWELLING UNIT,STOLEN,600,MARLIN,HYBRID,UNISEX,BLACK,Byward Market,July,1,LESS-RECOGNIZED,LOW PRICE,Weekend
-8427020.23,5687510.547,2018,2018/07/13 00:00:00+00,Saturday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,1000,CANNONDALE,RACER,MEN'S,WHITE,Centretown,July,11,Well-Known,LOW PRICE,Weekend
-8424251.052,5688470.124,2018,2018/07/14 00:00:00+00,Saturday,CONVENIENCE STORES,STOLEN,100,DIAMONDBACK,MOUNTAIN,UNISEX,BLACK,Sandy Hill,July,6,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8428959.491,5665053.281,2018,2018/07/12 00:00:00+00,Saturday,OTHER PUBLIC TRANSPORTATION AND CONNECTED FACILITIES,STOLEN,300,SUPERCYCLE,BMX,MEN'S,BLACK,Sandy Hill,July,3,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8428959.491,5665053.281,2018,2018/07/12 00:00:00+00,Saturday,OTHER PUBLIC TRANSPORTATION AND CONNECTED FACILITIES,STOLEN,1000,GIANT,HYBRID,MEN'S,BLUE,Sandy Hill,July,0,Well-Known,LOW PRICE,Weekend
-8425711.948,5688756.198,2018,2018/07/14 00:00:00+00,Saturday,OPEN AREAS,STOLEN,400,NORTHROCK,MOUNTAIN,MEN'S,GRAY,Chapman Mills,July,0,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8425711.948,5688756.198,2018,2018/07/14 00:00:00+00,Saturday,OPEN AREAS,STOLEN,500,RALEIGH,HYBRID,UNISEX,GRAY,Chapman Mills,July,0,FAIRLY RECOGNIZED,LOW PRICE,Weekend
-8425711.948,5688756.198,2018,2018/07/14 00:00:00+00,Saturday,OPEN AREAS,STOLEN,600,GIANT,MOUNTAIN,WOMEN'S,PURPLE,Sandy Hill,July,10,Well-Known,LOW PRICE,Weekend
-8424532.329,5689206.645,2018,2018/07/12 00:00:00+00,Friday,OPEN AREAS,RECOVERED,900,GIANT,REGULAR,UNISEX,BLACK,Lindenlea - New Edinburgh,July,10,Well-Known,LOW PRICE,Weekend
-8424326.543,5690948.591,2018,2018/07/08 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,800,SPECIALIZED,MOUNTAIN,MEN'S,BLACK,Sandy Hill,July,1,Well-Known,LOW PRICE,Weekend
-8426977.237,5687973.936,2018,2018/07/13 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,1500,SPECIALIZED,RACER,MEN'S,BLACK,East Industrial,July,0,Well-Known,AFFORDABLE,Weekend
-8425712.892,5686395.776,2018,2018/06/17 00:00:00+00,Friday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,420,NORTHROCK,REGULAR,MEN'S,BLACK,Lindenlea - New Edinburgh,June,1,LESS-RECOGNIZED,LOW PRICE,Weekend
-8424532.329,5689206.645,2018,2018/07/12 00:00:00+00,Friday,OPEN AREAS,STOLEN,300,RALEIGH,MOUNTAIN,MEN'S,PURPLE,Centretown,July,2,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8424326.543,5690948.591,2018,2018/07/08 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,1520,TREK,RACER,MEN'S,SILK,Centretown,July,4,Well-Known,AFFORDABLE,Weekend
-8417751.911,5687918.575,2018,2018/07/13 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,200,KONA,MOUNTAIN,MEN'S,SILK,Centretown,July,1,Well-Known,VERY LOW PRICE,Weekend
-8426977.237,5687973.936,2018,2018/07/13 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,150,RALEIGH,REGULAR,WOMEN'S,SILK,Sandy Hill,July,0,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8426339.167,5687913.319,2018,2018/07/12 00:00:00+00,Thursday,OPEN AREAS,STOLEN,600,GT,HYBRID,MEN'S,WHITE,Centretown,July,0,Well-Known,LOW PRICE,Week_Day
-8393807.977,5702579.991,2018,2018/06/27 00:00:00+00,Thursday,UNIVERSITIES / COLLEGES,STOLEN,650,TREK,HYBRID,MEN'S,BLACK,Skyline - Fisher Heights,June,1,Well-Known,LOW PRICE,Week_Day
-8425320.894,5684517.191,2018,2018/07/10 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,100,SCHWINN,MOUNTAIN,MEN'S,BLACK,Glebe - Dows Lake,July,1,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8425320.894,5684517.191,2018,2018/07/10 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,160,CCM,REGULAR,WOMEN'S,BLACK,Glebe - Dows Lake,July,1,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8434002.838,5675713.814,2018,2018/07/11 00:00:00+00,Thursday,PARKING LOTS,STOLEN,1500,SPECIALIZED,HYBRID,WOMEN'S,BLACK,Centrepointe,July,0,Well-Known,AFFORDABLE,Week_Day
-8426175.476,5686643.02,2018,2018/07/11 00:00:00+00,Thursday,PARKING LOTS,STOLEN,847,DEVINCI,HYBRID,MEN'S,BLACK,Centrepointe,July,2,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8432729.196,5684696.237,2018,2018/07/01 00:00:00+00,Thursday,PARKING LOTS,RECOVERED,644,TREK,HYBRID,WOMEN'S,BLUE,Centrepointe,July,2,Well-Known,LOW PRICE,Week_Day
-8426339.167,5687913.319,2018,2018/07/12 00:00:00+00,Thursday,OPEN AREAS,STOLEN,1500,TREK,MOUNTAIN,MEN'S,BLUE,Cumberland,July,6,Well-Known,AFFORDABLE,Week_Day
-8429318.533,5678830.613,2018,2018/07/11 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,499,GIANT,HYBRID,UNISEX,GRAY,Civic Hospital-Central Park,July,0,Well-Known,LOW PRICE,Week_Day
-8425320.894,5684517.191,2018,2018/07/10 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,770,NORCO,MOUNTAIN,MEN'S,GRAY,Glebe - Dows Lake,July,0,FAIRLY RECOGNIZED,LOW PRICE,Week_Day
-8425320.894,5684517.191,2018,2018/07/10 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,450,GIANT,MOUNTAIN,CHILD'S,GRAY,Centretown,July,23,Well-Known,LOW PRICE,Week_Day
-8434002.838,5675713.814,2018,2018/07/11 00:00:00+00,Thursday,PARKING LOTS,STOLEN,1500,CANNONDALE,HYBRID,MEN'S,GRAY,Centretown,July,6,Well-Known,AFFORDABLE,Week_Day
-8425431.82,5684790.643,2018,2018/07/11 00:00:00+00,Thursday,DWELLING UNIT,STOLEN,864,OPUS,RACER,MEN'S,GRAY,Glebe - Dows Lake,July,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8427215.252,5685765.892,2018,2018/07/11 00:00:00+00,Thursday,"SINGLE HOME, HOUSE",STOLEN,280,EVERYDAY,HYBRID,WOMEN'S,PURPLE,Westboro,July,3,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8434002.838,5675713.814,2018,2018/07/11 00:00:00+00,Thursday,PARKING LOTS,STOLEN,2000,OPUS,TOURING,MEN'S,RED,Centretown,July,0,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8431337.532,5679047.363,2018,2018/07/11 00:00:00+00,Thursday,BAR OR RESTAURANT,STOLEN,200,ALLPRO,REGULAR,WOMEN'S,RED,Glebe - Dows Lake,July,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8428290.654,5686755.37,2018,2018/07/10 00:00:00+00,Wednesday,TRANSIT BUS / BUS SHELTER,STOLEN,400,GARY FISHER,MOUNTAIN,MEN'S,ORANGE,Civic Hospital-Central Park,July,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8429416.073,5683757.356,2018,2018/07/10 00:00:00+00,Wednesday,HOSPITAL,STOLEN,1000,SCOTT,OTHER,UNISEX,BLACK,Civic Hospital-Central Park,July,2,Well-Known,LOW PRICE,Week_Day
-8428519.234,5687300.041,2018,2018/07/10 00:00:00+00,Wednesday,OPEN AREAS,STOLEN,1500,NORCO,RACER,MEN'S,BLACK,Chapman Mills,July,0,FAIRLY RECOGNIZED,AFFORDABLE,Week_Day
-8427124.331,5686773.267,2018,2018/07/10 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,1800,SCHWINN,RACER,MEN'S,BLACK,Centretown,July,1,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8422041.314,5683896.813,2018,2018/07/08 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",STOLEN,1000,LOUG,MOUNTAIN,MEN'S,BLACK,Lebreton Development,July,1,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8431835.404,5684117.137,2018,2018/07/06 00:00:00+00,Wednesday,PARKING LOTS,STOLEN,500,CCM,OTHER,MEN'S,GREEN,Island Park - Wellington Village,July,0,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8429416.073,5683757.356,2018,2018/07/10 00:00:00+00,Wednesday,HOSPITAL,STOLEN,1200,GIANT,HYBRID,MEN'S,GRAY,West Centretown,July,2,Well-Known,AFFORDABLE,Week_Day
-8426612.047,5687363.762,2018,2018/07/08 00:00:00+00,Wednesday,"STREETS, ROADS, HIGHWAYS",STOLEN,1000,GT,RACER,MEN'S,GRAY,West Centretown,July,1,Well-Known,LOW PRICE,Week_Day
-8428290.654,5686755.37,2018,2018/07/10 00:00:00+00,Wednesday,TRANSIT BUS / BUS SHELTER,STOLEN,750,GIANT,HYBRID,MEN'S,GRAY,Centretown,July,3,Well-Known,LOW PRICE,Week_Day
-8431120.876,5664134.426,2018,2018/07/10 00:00:00+00,Wednesday,PARKING LOTS,STOLEN,700,GT,MOUNTAIN,MEN'S,BLACK,Billings Bridge - Alta Vista,July,2,Well-Known,LOW PRICE,Week_Day
-8424673.253,5688918.337,2018,2018/07/09 00:00:00+00,Tuesday,"STREETS, ROADS, HIGHWAYS",STOLEN,2100,KONA,TOURING,MEN'S,BLUE,Iris - Queensway Terrance South,July,0,Well-Known,AFFORDABLE,Week_Day
-8431835.404,5684117.137,2018,2018/07/10 00:00:00+00,Tuesday,PARKING LOTS,STOLEN,2600,GHOST,MOUNTAIN,MEN'S,ORANGE,Hawthorne Meadows - Sheffield Glen,July,0,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8425626.964,5686629.757,2018,2018/07/06 00:00:00+00,Tuesday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,1500,FAST 4 WARD,OTHER,WOMEN'S,WHITE,Hawthorne Meadows - Sheffield Glen,July,0,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8425084.918,5684717.366,2018,2018/07/10 00:00:00+00,Tuesday,PARK,STOLEN,750,GIANT,RACER,MEN'S,WHITE,Sandy Hill,July,0,Well-Known,LOW PRICE,Week_Day
-8429041.623,5664708.199,2018,2018/07/08 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",STOLEN,6700,TREK,MOUNTAIN,WOMEN'S,WHITE,Chapman Mills,July,1,Well-Known,LUXURY,Week_Day
-8426304.021,5686303.276,2018,2018/07/06 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,500,GIANT,HYBRID,UNISEX,BLACK,Island Park - Wellington Village,July,1,Well-Known,LOW PRICE,Week_Day
-8436319.271,5676585.171,2018,2018/07/10 00:00:00+00,Tuesday,PARKING LOTS,STOLEN,200,NORCO,RACER,WOMEN'S,BLACK,Island Park - Wellington Village,July,1,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
-8427097.594,5688173.513,2018,2018/07/10 00:00:00+00,Tuesday,PARK,STOLEN,100,METROPOLITAN,HYBRID,MEN'S,BLACK,Centretown,July,1,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8418211.361,5684264.02,2018,2018/07/03 00:00:00+00,Tuesday,PRIVATE PROPERTY STRUCTURE,STOLEN,60,SPECIALIZED,REGULAR,UNISEX,BLUE,Centretown,July,1,Well-Known,VERY LOW PRICE,Week_Day
-8425084.918,5684717.366,2018,2018/07/10 00:00:00+00,Tuesday,PARK,STOLEN,600,GT,MOUNTAIN,MEN'S,BLUE,Sandy Hill,July,1,Well-Known,LOW PRICE,Week_Day
-8418211.361,5684264.02,2018,2018/07/03 00:00:00+00,Tuesday,PRIVATE PROPERTY STRUCTURE,STOLEN,60,CARRERA,REGULAR,UNISEX,GRAY,Iris - Queensway Terrance South,July,1,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8431835.404,5684117.137,2018,2018/07/10 00:00:00+00,Tuesday,PARKING LOTS,STOLEN,2000,CANNONDALE,HYBRID,MEN'S,GRAY,Glebe - Dows Lake,July,1,Well-Known,AFFORDABLE,Week_Day
-8436319.271,5676585.171,2018,2018/07/10 00:00:00+00,Tuesday,PARKING LOTS,STOLEN,782,TREK,HYBRID,WOMEN'S,GRAY,Centretown,July,0,Well-Known,LOW PRICE,Week_Day
-8425765.302,5688389.914,2018,2018/07/10 00:00:00+00,Tuesday,OPEN AREAS,STOLEN,1800,GIANT,HYBRID,MEN'S,GREEN,Island Park - Wellington Village,July,1,Well-Known,AFFORDABLE,Week_Day
-8430764.688,5686347.926,2018,2018/07/05 00:00:00+00,Tuesday,OPEN AREAS,STOLEN,100,HUFFY,OTHER,MEN'S,RED,Centretown,July,2,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
-8427097.594,5688173.513,2018,2018/07/10 00:00:00+00,Tuesday,PARK,STOLEN,350,SCHWINN,HYBRID,MEN'S,RED,Island Park - Wellington Village,July,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8430764.688,5686347.926,2018,2018/07/05 00:00:00+00,Tuesday,OPEN AREAS,STOLEN,400,RALEIGH,MOUNTAIN,MEN'S,RED,Centretown,July,1,FAIRLY RECOGNIZED,VERY LOW PRICE,Week_Day
-8425626.964,5686629.757,2018,2018/07/06 00:00:00+00,Tuesday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,1700,GHOST,MOUNTAIN,MEN'S,SILK,Lindenlea - New Edinburgh,July,1,LESS-RECOGNIZED,AFFORDABLE,Week_Day
-8427097.21,5687636.899,2018,2018/07/09 00:00:00+00,Monday,PARKING LOTS,STOLEN,178,HYPER,MOUNTAIN,MEN'S,BLACK,Centretown,July,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8426937,5681425.815,2018,2018/07/09 00:00:00+00,Monday,UNIVERSITIES / COLLEGES,STOLEN,356,DIADORA,MOUNTAIN,MEN'S,BLACK,Sandy Hill,July,6,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8433226.71,5683224.519,2018,2018/07/08 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",FOUND,800,GHOST,MOUNTAIN,UNISEX,BLACK,East Industrial,July,1,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8418072.684,5682758.689,2018,2018/07/04 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,287,CCM,REGULAR,MEN'S,BLACK,Centretown,July,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8426193.605,5686109.535,2018,2018/07/06 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,250,NAKAMURA,MOUNTAIN,MEN'S,BLUE,Old Ottawa East,July,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8426034.019,5688556.776,2018,2018/07/08 00:00:00+00,Monday,OPEN AREAS,STOLEN,800,GIANT,RACER,MEN'S,BLUE,Centretown,July,0,Well-Known,LOW PRICE,Week_Day
-8433226.71,5683224.519,2018,2018/07/08 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,850,GIANT,HYBRID,MEN'S,GRAY,Laurentian,July,5,Well-Known,LOW PRICE,Week_Day
-8422984.65,5685206.211,2018,2018/07/06 00:00:00+00,Monday,PARKING LOTS,STOLEN,418,NORTHROCK,HYBRID,UNISEX,GRAY,Riverview,July,5,LESS-RECOGNIZED,LOW PRICE,Week_Day
-8438835.408,5677448.005,2018,2018/07/09 00:00:00+00,Monday,PARKING LOTS,STOLEN,350,KONA,HYBRID,UNISEX,GRAY,Centretown,July,5,Well-Known,VERY LOW PRICE,Week_Day
-8424137.66,5686759.279,2018,2018/06/19 00:00:00+00,Monday,"SINGLE HOME, HOUSE",STOLEN,363,TREK,REGULAR,MEN'S,BLACK,Bayshore - Belltown,June,1,Well-Known,VERY LOW PRICE,Week_Day
-8427097.21,5687636.899,2018,2018/06/23 00:00:00+00,Monday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,300,KUNSTADT,REGULAR,WOMEN'S,PURPLE,Centretown,June,0,LESS-RECOGNIZED,VERY LOW PRICE,Week_Day
-8426193.605,5686109.535,2018,2018/07/06 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",STOLEN,100,GIANT,HYBRID,MEN'S,RED,Chapman Mills,July,1,Well-Known,VERY LOW PRICE,Week_Day
-8425218.081,5684686.826,2018,2018/07/07 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,600,MERCIER,RACER,MEN'S,ORANGE,Glebe - Dows Lake,July,6,LESS-RECOGNIZED,LOW PRICE,Weekend
-8426167.077,5687626.163,2018,2018/06/17 00:00:00+00,Sunday,PARKING LOTS,STOLEN,2099,TREK,RACER,MEN'S,WHITE,Centretown,June,0,Well-Known,AFFORDABLE,Weekend
-8426167.077,5687626.163,2018,2018/06/17 00:00:00+00,Sunday,PARKING LOTS,STOLEN,150,SUPERCYCLE,HYBRID,MEN'S,BLACK,Sandy Hill,June,5,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8425089.752,5688668.529,2018,2018/07/06 00:00:00+00,Sunday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,STOLEN,800,GT,MOUNTAIN,MEN'S,BLACK,Convent Glen - Orléans Woods,July,3,Well-Known,LOW PRICE,Weekend
-8407782.372,5697216.116,2018,2018/07/08 00:00:00+00,Sunday,PARK,STOLEN,350,MINELLI,HYBRID,WOMEN'S,BLUE,Centretown,July,3,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8407782.372,5697216.116,2018,2018/07/08 00:00:00+00,Sunday,PARK,STOLEN,450,GT,BMX,MEN'S,YELLOW,Lebreton Development,July,5,Well-Known,LOW PRICE,Weekend
-8426901.994,5685949.688,2018,2018/07/07 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,650,TREK,HYBRID,UNISEX,BLUE,Lowertown,July,0,Well-Known,LOW PRICE,Weekend
-8424412.718,5690341.237,2018,2018/07/06 00:00:00+00,Saturday,PARKING LOTS,RECOVERED,1500,KONA,RACER,UNISEX,ORANGE,Skyline - Fisher Heights,July,1,Well-Known,AFFORDABLE,Weekend
-8426358.103,5685015.416,2018,2018/07/05 00:00:00+00,Saturday,"STREETS, ROADS, HIGHWAYS",STOLEN,200,IRON HORSE,MOUNTAIN,MEN'S,WHITE,Glebe - Dows Lake,July,1,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8429986.896,5678778.615,2018,2018/07/07 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,450,DIADORA,MOUNTAIN,MEN'S,BLACK,Sandy Hill,July,5,LESS-RECOGNIZED,LOW PRICE,Weekend
-8426034.019,5688556.776,2018,2018/07/07 00:00:00+00,Saturday,OPEN AREAS,STOLEN,1100,GIANT,RACER,WOMEN'S,BLACK,Sandy Hill,July,3,Well-Known,AFFORDABLE,Weekend
-8425350.402,5683698.483,2018,2018/06/29 00:00:00+00,Saturday,"STREETS, ROADS, HIGHWAYS",STOLEN,250,PEUG,TOURING,MEN'S,BLACK,Old Ottawa South,June,1,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8426054.52,5686350.576,2018,2018/07/06 00:00:00+00,Saturday,"STREETS, ROADS, HIGHWAYS",STOLEN,275,CHILL BIKES,REGULAR,MEN'S,BLACK,Centretown,July,11,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8426034.019,5688556.776,2018,2018/07/07 00:00:00+00,Saturday,OPEN AREAS,STOLEN,0,PEUG,TOURING,MEN'S,GREEN,Skyline - Fisher Heights,July,1,FAIRLY RECOGNIZED,VERY LOW PRICE,Weekend
-8426034.019,5688556.776,2018,2018/07/07 00:00:00+00,Saturday,OPEN AREAS,STOLEN,1750,SCOTT,RACER,MEN'S,GRAY,Centretown,July,1,Well-Known,AFFORDABLE,Weekend
-8426025.488,5684434.276,2018,2018/07/01 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,120,NISHIKI,REGULAR,WOMEN'S,RED,Glebe - Dows Lake,July,1,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8429986.896,5678778.615,2018,2018/07/07 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",STOLEN,300,CCM,MOUNTAIN,UNISEX,YELLOW,Sandy Hill,July,11,LESS-RECOGNIZED,VERY LOW PRICE,Weekend
-8427211.945,5687829.275,2018,2018/07/06 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,1000,GIANT,HYBRID,WOMEN'S,BLUE,Old Ottawa East,July,1,Well-Known,LOW PRICE,Weekend
-8426562.364,5687782.832,2018,2018/07/06 00:00:00+00,Friday,PARKING LOTS,STOLEN,3000,GARY FISHER,MOUNTAIN,WOMEN'S,BLUE,Old Ottawa East,July,1,LESS-RECOGNIZED,AFFORDABLE,Weekend
-8424520.617,5687268.686,2018,2018/07/04 00:00:00+00,Friday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,700,SPECIALIZED,HYBRID,MEN'S,BLACK,Sandy Hill,July,0,Well-Known,LOW PRICE,Weekend
-8426048.541,5687947.403,2018,2018/07/05 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,600,DEL SOL,HYBRID,WOMEN'S,BLACK,Kanata Lakes - Arcardia,July,1,LESS-RECOGNIZED,LOW PRICE,Weekend
-8425134.587,5688289.587,2018,2018/07/04 00:00:00+00,Friday,UNIVERSITIES / COLLEGES,STOLEN,800,GIANT,HYBRID,MEN'S,BLUE,Centretown,July,1,Well-Known,LOW PRICE,Weekend
-8426101.122,5688059.144,2018,2018/07/06 00:00:00+00,Friday,"STREETS, ROADS, HIGHWAYS",STOLEN,1000,JAMIS,RACER,MEN'S,BLUE,Centretown,July,1,FAIRLY RECOGNIZED,LOW PRICE,Weekend
-8424520.617,5687268.686,2018,2018/07/04 00:00:00+00,Friday,OTHER COMMERCIAL / CORPORATE PLACES,STOLEN,699,GIANT,HYBRID,MEN'S,GRAY,Centretown,July,1,Well-Known,LOW PRICE,Weekend
-8425134.587,5688289.587,2018,2018/07/04 00:00:00+00,Friday,UNIVERSITIES / COLLEGES,STOLEN,2000,STEEL,TOURING,MEN'S,GREEN,Centretown,July,0,LESS-RECOGNIZED,AFFORDABLE,Weekend
